,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
89,2025-06-01,-804619.5931133847,-584260.4017284109,1712009.6690782374,-3659267.397414721,1686184.885972336,1317290.3704499106,-1206637.9742820004,3483264.322741011,1256662.1355127667,-1223067.5291195302,3463323.5024052407,60628.23493714348,-259706.8684407678,332722.89175900305,0.0,0.0,0.0,512670.77733652596
90,2025-06-08,-808055.2993473723,-576162.6389366727,1734055.947699975,-3692042.6023296807,1696350.684705133,1326411.342081153,-1213354.9580433844,3546785.479164519,1256662.1355012185,-1223067.5291335455,3463323.5023943083,69749.20657993457,-278987.3252105428,368875.9793770154,0.0,0.0,0.0,518356.0427337808
91,2025-06-15,-811491.0055813598,-528750.5162708085,1726609.9334933315,-3724817.807244639,1683216.2497121678,1341702.0050740752,-1191075.4529911666,3635122.647843508,1256662.1355109701,-1223067.5291340398,3463323.502394636,85039.86956310492,-290518.46936603397,406765.74618998653,0.0,0.0,0.0,530210.9994927153
92,2025-06-22,-814926.7118153474,-561098.8729475618,1708645.40339358,-3765621.082498932,1682847.3969486016,1337379.3291842865,-1171719.8616778427,3668850.659346275,1256662.135499422,-1223067.5291480564,3463323.5023837043,80717.19368486475,-319189.16907080665,434227.58467260154,0.0,0.0,0.0,522452.6173689391
93,2025-06-29,-818362.418049335,-593796.4625979436,1672446.8607189097,-3813922.459044043,1680346.9752719286,1312397.0504181276,-1192436.661846775,3637985.1700345865,1256662.1355216152,-1223067.529111285,3463323.5024118153,55734.914896512615,-356821.66855885054,426548.0835044792,0.0,0.0,0.0,494034.63236879255
94,2025-07-06,-821798.1242833227,-582011.3342806572,1717235.8193014655,-3823312.9188711364,1672135.810301693,1290392.211740026,-1204410.4815479203,3618618.4466355196,1256662.135476325,-1223067.52917609,3463323.5023618387,33730.07626370111,-396199.40818108723,433914.82369230373,0.0,0.0,0.0,468594.0874567033
95,2025-07-13,-825233.8305173101,-595188.6572300562,1651314.8212725185,-3856350.3929302227,1663621.8629081948,1286556.6411149695,-1205866.6081002299,3613959.009130717,1256662.1355198182,-1223067.5291257957,3463323.502401211,29894.50559515168,-426139.421609692,457813.2745752493,0.0,0.0,0.0,461322.81059765944
96,2025-07-20,-828669.5367512979,-632047.3140852586,1681713.2415338547,-3884774.717845328,1659839.0405035096,1288098.884689317,-1235643.5914134814,3586764.8296369216,1256662.1354745282,-1223067.5291906006,3463323.502351234,31436.749214789197,-454487.2935359649,491821.9817567622,0.0,0.0,0.0,459429.3479380192
97,2025-07-27,-832105.2429852854,-616812.6512820097,1649423.7609813882,-3908247.548662586,1681911.9483488463,1276799.6879639672,-1247238.4072757752,3500042.681153862,1256662.1354967211,-1223067.5291538287,3463323.5023793457,20137.55246724589,-510170.7319629094,499419.2576542221,0.0,0.0,0.0,444694.44497868186
98,2025-08-03,-835540.9492192729,-636185.2836849752,1661287.3241483434,-3922955.09149188,1704232.117479553,1263094.770413543,-1249443.5243441572,3487281.0819028434,1256662.1355189146,-1223067.5291170592,3463323.502407457,6432.634894628702,-537189.7907486474,490478.5468036032,0.0,0.0,0.0,427553.82119427016
